OrderID,ProductID,Category,ProductName,Quantity,Price,TotalAmount,OrderDate,CustomerID,PaymentMethod,SalesChannel,IsReturned
798,223,Fashion,Product_223,4,307.7,1230.8,2022-05-14 06:24:28,170,PayPal,Website,0
799,384,Fashion,Product_384,4,389.72,1558.88,2022-04-04 17:00:16,274,PayPal,Mobile App,1
800,252,Home & Garden,Product_252,3,354.22,1062.66,2022-05-18 20:30:30,399,Credit Card,In-Store,0
801,246,Home & Garden,Product_246,4,110.83,443.32,2022-06-17 01:50:38,316,Cash,Website,1
802,295,Electronics,Product_295,1,213.28,213.28,2022-03-09 19:08:57,317,Cash,Mobile App,0
803,272,Fashion,Product_272,5,598.97,2994.8500000000004,2022-04-20 23:37:32,14,PayPal,Mobile App,1
804,311,Home & Garden,Product_311,4,37.95,151.8,2022-02-16 20:29:27,98,Cash,Website,0
805,401,Fashion,Product_401,3,124.43,373.29,2022-08-09 10:27:57,279,Credit Card,In-Store,1
806,410,Home & Garden,Product_410,1,39.66,39.66,2022-07-14 18:33:07,245,Cash,In-Store,1
807,100,Home & Garden,Product_100,3,688.76,2066.2799999999997,2022-08-23 05:09:54,446,PayPal,Website,1
808,238,Home & Garden,Product_238,3,501.51,1504.53,2022-08-19 13:20:29,345,PayPal,Mobile App,1
809,295,Electronics,Product_295,5,152.54,762.6999999999999,2022-02-06 08:37:19,415,PayPal,In-Store,0
810,490,Fashion,Product_490,5,619.64,3098.2,2022-07-29 21:08:51,395,Cash,Website,1
811,319,Home & Garden,Product_319,3,774.1,2322.3,2022-05-04 02:14:50,132,Credit Card,In-Store,0
812,455,Fashion,Product_455,3,748.96,2246.88,2022-07-09 03:01:09,160,Cash,Website,0
813,262,Home & Garden,Product_262,4,738.81,2955.24,2022-06-22 20:55:07,498,Cash,In-Store,1
814,150,Fashion,Product_150,4,26.09,104.36,2022-08-27 10:51:27,33,PayPal,Mobile App,1
815,342,Fashion,Product_342,2,479.43,958.86,2022-03-16 19:34:30,398,Cash,Website,1
816,458,Home & Garden,Product_458,5,220.17,1100.85,2022-05-09 09:38:37,178,Cash,Website,0
817,120,Fashion,Product_120,4,460.42,1841.68,2022-04-18 15:19:33,40,PayPal,Website,1
818,271,Electronics,Product_271,3,268.06,804.1800000000001,2022-02-17 16:51:08,385,PayPal,Website,1
819,218,Electronics,Product_218,4,139.86,559.44,2022-02-20 07:03:50,239,Credit Card,In-Store,1
820,228,Fashion,Product_228,2,366.71,733.42,2022-08-24 21:35:22,25,Cash,Website,0
821,465,Fashion,Product_465,4,406.18,1624.72,2022-02-04 05:25:49,341,Credit Card,Mobile App,1
822,205,Home & Garden,Product_205,3,792.02,2376.06,2022-05-01 09:29:52,44,PayPal,In-Store,0
823,294,Home & Garden,Product_294,4,53.06,212.24,2022-06-19 08:13:14,362,Cash,In-Store,0
824,325,Fashion,Product_325,4,254.9,1019.6,2022-06-25 10:35:04,219,Credit Card,Website,1
825,240,Fashion,Product_240,5,684.48,3422.4,2022-08-31 09:08:07,220,Cash,Mobile App,1
826,371,Fashion,Product_371,5,534.56,2672.7999999999997,2022-04-09 17:13:31,472,Cash,Mobile App,0
827,218,Fashion,Product_218,2,664.81,1329.62,2022-04-15 10:49:47,91,PayPal,In-Store,1
828,133,Electronics,Product_133,2,535.03,1070.06,2022-07-31 21:20:46,458,Cash,Website,1
829,251,Fashion,Product_251,4,612.44,2449.76,2022-06-21 09:24:13,354,Credit Card,In-Store,0
830,496,Home & Garden,Product_496,5,404.48,2022.4,2022-08-27 12:50:34,347,PayPal,Website,0
831,489,Electronics,Product_489,5,179.8,899.0,2022-02-24 07:25:36,426,Cash,Mobile App,1
832,138,Fashion,Product_138,4,651.8,2607.2,2022-05-08 21:51:00,496,Credit Card,Website,0
833,357,Home & Garden,Product_357,5,462.9,2314.5,2022-08-24 19:33:42,160,Cash,Website,1
834,366,Electronics,Product_366,1,128.81,128.81,2022-08-31 04:25:54,41,Cash,Website,0
835,106,Fashion,Product_106,3,647.82,1943.46,2022-08-15 02:31:32,224,Credit Card,In-Store,0
836,481,Fashion,Product_481,1,767.7,767.7,2022-07-29 01:21:01,265,Credit Card,In-Store,1
837,362,Fashion,Product_362,1,290.01,290.01,2022-06-03 05:04:39,434,PayPal,In-Store,1
838,202,Fashion,Product_202,1,248.94,248.94,2022-06-17 00:47:15,165,PayPal,In-Store,0
839,431,Electronics,Product_431,5,83.78,418.9,2022-01-25 04:39:35,338,Cash,In-Store,1
840,470,Home & Garden,Product_470,4,538.3,2153.2,2022-04-19 17:35:44,351,PayPal,Mobile App,1
841,441,Fashion,Product_441,2,767.99,1535.98,2022-04-26 23:23:33,386,Cash,Mobile App,0
842,482,Electronics,Product_482,3,126.07,378.21,2022-07-21 14:04:08,187,PayPal,Website,0
843,470,Electronics,Product_470,3,398.42,1195.26,2022-01-04 18:06:49,286,Cash,Mobile App,0
844,278,Home & Garden,Product_278,1,96.63,96.63,2022-02-26 20:02:20,246,PayPal,In-Store,1
845,407,Electronics,Product_407,2,46.61,93.22,2022-07-14 07:19:12,209,PayPal,Website,0
846,358,Electronics,Product_358,4,538.31,2153.24,2022-02-02 00:03:27,85,Cash,Mobile App,1
847,432,Home & Garden,Product_432,2,696.8,1393.6,2022-01-27 03:30:57,137,Credit Card,Website,1
848,257,Electronics,Product_257,2,283.31,566.62,2022-06-17 01:56:03,120,PayPal,In-Store,1
849,109,Electronics,Product_109,3,703.1,2109.3,2022-06-25 05:42:28,293,Cash,In-Store,0
850,215,Home & Garden,Product_215,5,111.3,556.5,2022-02-16 08:28:29,350,Cash,Mobile App,0
851,489,Electronics,Product_489,1,205.61,205.61,2022-06-30 09:25:42,188,Cash,In-Store,1
852,216,Home & Garden,Product_216,5,723.25,3616.25,2022-03-09 20:05:50,236,Credit Card,Website,0
853,281,Fashion,Product_281,3,416.64,1249.92,2022-07-16 22:11:09,109,Credit Card,Website,0
854,335,Fashion,Product_335,2,494.39,988.78,2022-01-24 19:20:23,272,PayPal,Website,0
855,293,Fashion,Product_293,1,49.65,49.65,2022-03-11 02:16:35,14,Cash,Mobile App,0
856,399,Fashion,Product_399,4,120.14,480.56,2022-05-06 17:00:44,154,Credit Card,Website,0
857,179,Electronics,Product_179,4,63.52,254.08,2022-02-13 22:24:35,255,Credit Card,Website,0
858,162,Fashion,Product_162,2,725.9,1451.8,2022-05-18 00:10:59,230,Credit Card,In-Store,0
859,432,Home & Garden,Product_432,5,125.14,625.7,2022-01-26 04:36:50,209,Credit Card,Mobile App,1
860,147,Home & Garden,Product_147,5,682.74,3413.7,2022-06-03 19:59:13,307,Cash,Mobile App,0
861,176,Home & Garden,Product_176,1,293.81,293.81,2022-02-20 21:28:12,396,PayPal,Mobile App,0
862,249,Home & Garden,Product_249,3,644.47,1933.41,2022-01-17 01:12:35,303,Credit Card,Mobile App,0
863,220,Fashion,Product_220,5,304.73,1523.65,2022-04-26 17:13:32,131,PayPal,In-Store,0
864,374,Home & Garden,Product_374,4,228.79,915.16,2022-01-26 09:17:53,162,Credit Card,Mobile App,0
865,445,Fashion,Product_445,4,93.06,372.24,2022-07-02 10:38:07,477,Credit Card,Mobile App,1
866,113,Home & Garden,Product_113,4,238.95,955.8,2022-03-14 00:23:20,91,PayPal,Website,0
867,322,Home & Garden,Product_322,5,387.75,1938.75,2022-06-12 00:26:28,170,PayPal,Mobile App,1
868,192,Fashion,Product_192,2,657.66,1315.32,2022-02-20 06:52:06,258,Cash,Mobile App,0
869,336,Fashion,Product_336,5,372.96,1864.8,2022-08-12 18:52:58,411,Cash,In-Store,1
870,205,Electronics,Product_205,5,777.72,3888.6000000000004,2022-08-01 00:26:20,457,Cash,Mobile App,1
871,313,Electronics,Product_313,1,442.47,442.47,2022-08-30 16:59:56,340,Cash,Mobile App,0
872,106,Electronics,Product_106,3,39.46,118.38,2022-08-27 07:19:31,412,PayPal,In-Store,0
873,200,Home & Garden,Product_200,5,343.99,1719.95,2022-05-22 09:12:54,250,PayPal,In-Store,0
874,148,Home & Garden,Product_148,5,557.34,2786.7000000000003,2022-02-03 00:04:28,100,Credit Card,Mobile App,1
875,140,Home & Garden,Product_140,3,202.75,608.25,2022-03-22 15:15:37,151,PayPal,In-Store,0
876,258,Electronics,Product_258,4,564.93,2259.72,2022-03-02 10:24:26,218,Credit Card,Mobile App,0
877,489,Electronics,Product_489,3,412.88,1238.6399999999999,2022-07-29 21:59:19,217,Cash,Website,1
878,243,Electronics,Product_243,5,40.08,200.39999999999998,2022-08-23 20:28:22,365,Credit Card,In-Store,1
879,137,Home & Garden,Product_137,2,624.0,1248.0,2022-03-29 04:59:07,341,Cash,In-Store,1
880,159,Fashion,Product_159,1,457.09,457.09,2022-03-27 14:41:44,421,Credit Card,In-Store,0
881,213,Electronics,Product_213,1,84.34,84.34,2022-04-25 13:38:29,246,Cash,Mobile App,1
882,195,Fashion,Product_195,3,390.67,1172.01,2022-01-10 06:09:25,409,PayPal,Website,0
883,452,Home & Garden,Product_452,3,244.09,732.27,2022-07-18 04:53:26,31,Cash,Website,1
884,308,Electronics,Product_308,4,706.15,2824.6,2022-01-07 06:29:32,141,Cash,Mobile App,1
885,388,Home & Garden,Product_388,1,242.24,242.24,2022-01-26 10:35:51,309,Credit Card,In-Store,1
886,162,Fashion,Product_162,3,754.52,2263.56,2022-05-13 04:26:43,248,PayPal,Website,0
887,494,Home & Garden,Product_494,5,445.98,2229.9,2022-07-21 22:22:19,235,Credit Card,Website,1
888,496,Home & Garden,Product_496,5,272.42,1362.1000000000001,2022-07-03 03:52:17,57,PayPal,Mobile App,0
889,193,Electronics,Product_193,2,654.57,1309.14,2022-05-16 04:47:45,221,PayPal,In-Store,1
890,420,Fashion,Product_420,2,563.97,1127.94,2022-02-28 19:30:32,243,Cash,In-Store,1
891,446,Electronics,Product_446,3,342.89,1028.67,2022-01-13 21:31:29,69,Cash,Website,1
892,250,Home & Garden,Product_250,4,511.1,2044.4,2022-04-11 18:20:28,450,Cash,In-Store,1
893,489,Home & Garden,Product_489,4,627.3,2509.2,2022-06-12 06:37:24,70,Credit Card,Mobile App,1
894,392,Fashion,Product_392,4,684.22,2736.88,2022-01-02 15:58:00,173,Credit Card,Mobile App,1
895,183,Home & Garden,Product_183,4,656.8,2627.2,2022-05-27 04:09:45,342,PayPal,Website,1
896,227,Electronics,Product_227,1,149.54,149.54,2022-02-01 02:30:59,251,Credit Card,Mobile App,1
897,361,Fashion,Product_361,4,666.14,2664.56,2022-07-07 03:29:05,114,Cash,Website,1
898,448,Home & Garden,Product_448,2,65.73,131.46,2022-08-04 11:57:26,409,Credit Card,In-Store,1
899,254,Electronics,Product_254,2,176.13,352.26,2022-03-17 16:17:24,137,Credit Card,Website,0
900,341,Electronics,Product_341,1,505.88,505.88,2022-05-10 04:10:21,249,PayPal,Mobile App,0
901,183,Fashion,Product_183,3,109.46,328.38,2022-05-10 08:56:57,493,Cash,Website,1
902,496,Home & Garden,Product_496,5,490.61,2453.05,2022-04-12 00:12:09,123,Credit Card,In-Store,0
903,235,Electronics,Product_235,2,260.21,520.42,2022-05-04 17:52:05,369,Credit Card,Mobile App,0
904,280,Fashion,Product_280,2,354.98,709.96,2022-02-01 17:49:52,379,PayPal,In-Store,1
905,180,Electronics,Product_180,1,265.82,265.82,2022-04-02 08:29:50,415,PayPal,Website,1
906,100,Home & Garden,Product_100,2,74.74,149.48,2022-05-05 03:52:07,289,PayPal,Website,1
907,315,Electronics,Product_315,5,410.59,2052.95,2022-01-19 01:11:34,342,Cash,Mobile App,0
908,307,Home & Garden,Product_307,1,771.61,771.61,2022-02-02 00:10:15,452,PayPal,In-Store,1
909,430,Electronics,Product_430,4,497.19,1988.76,2022-02-16 22:02:26,186,Credit Card,In-Store,0
910,352,Home & Garden,Product_352,4,254.02,1016.08,2022-02-10 08:23:45,374,Credit Card,Website,1
911,231,Electronics,Product_231,4,765.8,3063.2,2022-05-13 04:07:45,341,Cash,Mobile App,0
912,161,Electronics,Product_161,5,323.61,1618.0500000000002,2022-04-27 13:06:38,338,PayPal,In-Store,1
913,423,Fashion,Product_423,3,564.06,1692.1799999999998,2022-01-04 15:53:22,127,Cash,Website,0
914,244,Home & Garden,Product_244,2,514.61,1029.22,2022-02-01 03:44:12,146,Cash,Website,0
915,468,Electronics,Product_468,5,763.27,3816.35,2022-01-04 14:26:25,332,Cash,Website,1
916,184,Fashion,Product_184,3,733.39,2200.17,2022-05-02 01:29:34,403,Cash,In-Store,1
917,216,Electronics,Product_216,1,135.44,135.44,2022-03-17 20:50:07,378,PayPal,In-Store,1
918,329,Fashion,Product_329,5,86.83,434.15,2022-03-15 04:24:35,164,Cash,Website,1
919,355,Electronics,Product_355,1,651.52,651.52,2022-02-28 03:37:29,315,Cash,Website,0
920,412,Fashion,Product_412,3,725.86,2177.58,2022-07-24 19:11:08,86,Cash,In-Store,0
921,418,Home & Garden,Product_418,5,404.52,2022.6,2022-03-14 23:38:29,494,Credit Card,Mobile App,1
922,148,Electronics,Product_148,2,558.79,1117.58,2022-03-12 15:04:15,300,PayPal,Mobile App,0
923,245,Home & Garden,Product_245,3,74.43,223.29000000000002,2022-03-04 22:01:09,448,Cash,In-Store,1
924,473,Home & Garden,Product_473,2,191.45,382.9,2022-07-03 09:58:31,355,Credit Card,In-Store,1
925,109,Fashion,Product_109,1,136.51,136.51,2022-06-27 03:56:30,372,PayPal,Website,1
926,290,Home & Garden,Product_290,2,488.91,977.82,2022-05-16 15:13:21,98,Cash,Mobile App,0
927,179,Fashion,Product_179,5,174.08,870.4000000000001,2022-01-16 16:28:02,458,PayPal,Website,0
928,330,Fashion,Product_330,5,66.68,333.40000000000003,2022-03-29 15:21:46,156,PayPal,In-Store,1
929,306,Fashion,Product_306,4,255.72,1022.88,2022-01-23 00:55:37,472,PayPal,Website,1
930,488,Fashion,Product_488,2,548.23,1096.46,2022-03-16 15:28:04,448,Cash,Mobile App,0
931,328,Fashion,Product_328,4,470.73,1882.92,2022-04-15 13:02:32,490,Cash,Website,0
932,427,Electronics,Product_427,3,277.97,833.9100000000001,2022-02-21 18:29:06,52,PayPal,Website,1
933,418,Electronics,Product_418,1,670.11,670.11,2022-08-16 18:23:13,60,Credit Card,Website,1
934,379,Home & Garden,Product_379,3,235.49,706.47,2022-02-25 00:02:04,165,PayPal,In-Store,0
935,447,Electronics,Product_447,1,223.23,223.23,2022-08-07 01:22:56,177,Cash,Mobile App,0
936,466,Fashion,Product_466,2,456.76,913.52,2022-06-21 05:48:42,226,Cash,Mobile App,0
937,107,Fashion,Product_107,5,393.01,1965.05,2022-05-01 14:14:47,396,Cash,Website,1
938,378,Electronics,Product_378,2,367.86,735.72,2022-03-17 23:20:02,238,Cash,Mobile App,0
939,454,Home & Garden,Product_454,1,141.51,141.51,2022-05-15 20:58:03,73,PayPal,In-Store,1
940,258,Home & Garden,Product_258,4,413.62,1654.48,2022-03-20 06:04:50,236,Credit Card,Website,0
941,346,Electronics,Product_346,1,222.03,222.03,2022-07-30 21:32:29,495,PayPal,In-Store,1
942,180,Fashion,Product_180,4,325.9,1303.6,2022-06-17 06:02:25,350,Cash,Website,0
943,255,Fashion,Product_255,3,592.18,1776.54,2022-01-11 15:04:57,418,PayPal,Website,1
944,147,Home & Garden,Product_147,5,750.75,3753.75,2022-01-02 02:32:38,176,Credit Card,In-Store,0
945,214,Electronics,Product_214,3,623.61,1870.83,2022-04-17 07:30:18,143,Credit Card,Website,0
946,111,Fashion,Product_111,2,336.39,672.78,2022-03-20 07:45:23,479,PayPal,In-Store,1
947,434,Home & Garden,Product_434,4,482.57,1930.28,2022-08-10 07:41:33,367,Credit Card,Website,0
948,386,Home & Garden,Product_386,4,602.27,2409.08,2022-06-21 19:49:35,160,PayPal,In-Store,0
949,190,Electronics,Product_190,3,343.09,1029.27,2022-04-17 21:08:36,216,PayPal,Mobile App,1
950,390,Home & Garden,Product_390,5,300.99,1504.95,2022-02-22 02:15:17,320,Credit Card,Mobile App,1
951,154,Fashion,Product_154,5,125.49,627.4499999999999,2022-06-09 12:36:31,172,Cash,Website,0
952,437,Home & Garden,Product_437,3,594.28,1782.84,2022-08-04 11:08:19,22,PayPal,Mobile App,1
953,263,Home & Garden,Product_263,5,674.04,3370.2,2022-07-27 14:48:39,387,Credit Card,In-Store,0
954,171,Home & Garden,Product_171,2,266.94,533.88,2022-02-12 23:38:16,155,PayPal,In-Store,1
955,465,Electronics,Product_465,1,631.14,631.14,2022-04-25 14:14:20,229,Credit Card,In-Store,0
956,415,Fashion,Product_415,4,495.97,1983.88,2022-03-01 12:56:17,495,Credit Card,In-Store,1
957,212,Home & Garden,Product_212,4,631.58,2526.32,2022-03-04 21:48:12,10,PayPal,Website,1
958,168,Electronics,Product_168,4,340.84,1363.36,2022-01-15 04:18:52,386,PayPal,In-Store,0
959,113,Home & Garden,Product_113,1,603.11,603.11,2022-02-07 01:36:46,441,PayPal,Website,0
960,201,Fashion,Product_201,2,338.64,677.28,2022-04-11 13:53:40,324,Cash,Mobile App,1
961,375,Home & Garden,Product_375,3,89.23,267.69,2022-06-01 17:11:51,338,Cash,Mobile App,1
962,463,Electronics,Product_463,5,449.45,2247.25,2022-07-01 19:41:16,258,PayPal,Mobile App,1
963,364,Home & Garden,Product_364,5,374.38,1871.9,2022-01-26 06:01:50,113,Credit Card,Mobile App,0
964,452,Home & Garden,Product_452,1,217.25,217.25,2022-07-25 19:59:16,287,PayPal,In-Store,0
965,309,Home & Garden,Product_309,4,715.85,2863.4,2022-03-31 14:58:44,35,Credit Card,In-Store,0
966,297,Electronics,Product_297,5,318.63,1593.15,2022-06-29 01:31:57,482,Credit Card,Website,0
967,480,Home & Garden,Product_480,3,50.52,151.56,2022-05-31 21:54:29,432,PayPal,In-Store,1
968,200,Home & Garden,Product_200,5,318.07,1590.35,2022-01-26 00:50:03,433,PayPal,Mobile App,0
969,485,Electronics,Product_485,4,351.12,1404.48,2022-05-09 05:32:16,11,PayPal,Website,0
970,353,Electronics,Product_353,3,692.08,2076.2400000000002,2022-07-10 13:22:40,250,PayPal,Mobile App,1
971,257,Fashion,Product_257,4,643.36,2573.44,2022-08-16 13:20:30,135,Cash,In-Store,0
972,489,Electronics,Product_489,4,175.97,703.88,2022-04-21 18:17:45,6,PayPal,Website,1
973,330,Home & Garden,Product_330,1,674.44,674.44,2022-02-06 04:49:01,299,PayPal,Website,0
974,250,Home & Garden,Product_250,4,213.38,853.52,2022-08-27 23:30:36,199,Credit Card,In-Store,1
975,130,Electronics,Product_130,3,286.71,860.1299999999999,2022-05-27 00:03:55,106,Cash,Website,1
976,355,Fashion,Product_355,1,79.92,79.92,2022-06-23 11:55:03,167,Credit Card,Website,1
977,119,Electronics,Product_119,1,63.18,63.18,2022-03-22 05:30:04,6,Credit Card,Website,1
978,360,Fashion,Product_360,3,551.07,1653.21,2022-06-04 15:24:40,317,Credit Card,In-Store,0
979,248,Electronics,Product_248,1,740.21,740.21,2022-01-14 15:29:06,159,PayPal,In-Store,1
980,462,Fashion,Product_462,3,404.55,1213.65,2022-08-24 07:00:36,60,Cash,Mobile App,1
981,174,Fashion,Product_174,5,678.39,3391.95,2022-04-23 15:44:22,9,Credit Card,Website,0
982,223,Home & Garden,Product_223,1,639.13,639.13,2022-08-11 08:54:56,192,Credit Card,Website,1
983,314,Fashion,Product_314,5,538.45,2692.25,2022-07-13 01:40:37,210,Cash,Website,1
984,416,Home & Garden,Product_416,1,783.02,783.02,2022-03-10 02:00:52,376,Credit Card,Mobile App,0
985,329,Electronics,Product_329,4,645.71,2582.84,2022-04-26 17:33:13,87,PayPal,Mobile App,0
986,350,Electronics,Product_350,3,234.38,703.14,2022-04-09 02:27:49,132,Credit Card,Mobile App,1
987,193,Electronics,Product_193,4,635.43,2541.72,2022-08-14 09:13:55,272,PayPal,Mobile App,1
988,269,Electronics,Product_269,5,560.28,2801.3999999999996,2022-01-28 01:13:27,103,Cash,Mobile App,0
989,140,Electronics,Product_140,3,331.63,994.89,2022-06-07 09:51:09,367,PayPal,Website,1
990,288,Home & Garden,Product_288,3,79.9,239.70000000000002,2022-08-31 02:27:56,351,Cash,Mobile App,1
991,309,Electronics,Product_309,5,187.2,936.0,2022-02-12 01:35:23,7,Cash,Website,1
992,279,Fashion,Product_279,3,641.85,1925.5500000000002,2022-05-24 21:54:11,94,PayPal,Mobile App,0
993,396,Home & Garden,Product_396,3,213.82,641.46,2022-07-13 15:05:29,23,Credit Card,Mobile App,0
994,159,Fashion,Product_159,1,798.33,798.33,2022-03-14 04:52:49,11,Credit Card,In-Store,1
995,129,Home & Garden,Product_129,2,561.31,1122.62,2022-06-22 12:01:33,157,Credit Card,In-Store,1
996,325,Fashion,Product_325,4,392.23,1568.92,2022-07-20 03:25:54,392,Credit Card,Website,1
997,194,Home & Garden,Product_194,2,464.94,929.88,2022-01-21 08:58:14,348,Credit Card,Website,1
998,338,Electronics,Product_338,3,496.48,1489.44,2022-07-08 22:06:09,497,PayPal,In-Store,0
999,265,Home & Garden,Product_265,2,775.78,1551.56,2022-05-18 21:23:25,84,Cash,Website,1
1000,482,Home & Garden,Product_482,1,146.16,146.16,2022-05-27 07:06:17,3,Credit Card,Website,1
